0
49.48
49.48
49.48
49.48
49.48
54.98
57.03
57.03
47.06
45.8
38.79
34.79
28.0
28.34
34.03
43.38
49.76
54.93
54.93
54.92
53.77
51.42
50.97
50.97
48.74
48.74
48.74
48.74
48.74
52.44
66.24
66.24
36.64
28.34
25.08
25.08
25.08
25.08
36.97
47.2
58.88
58.88
58.88
58.88
51.27
52.99
49.93
52.99
56.12
56.12
56.12
56.12
56.12
59.33
64.64
62.36
56.12
49.26
44.33
35.19
28.95
28.95
33.87
44.33
60.46
63.41
63.42
60.46
60.46
60.46
56.12
56.12
60.84
50.53
60.84
60.84
60.84
65.89
65.89
65.89
60.84
36.64
36.97
35.59
33.87
32.43
33.87
36.64
60.84
60.84
60.84
60.84
60.84
60.84
60.84
60.84
59.68
59.68
59.68
59.68
59.68
66.31
66.31
66.31
59.65
36.97
36.97
35.32
33.77
31.01
33.77
36.43
59.68
59.69
59.69
59.68
59.68
59.68
59.68
59.68
62.06
62.06
62.06
62.06
62.06
65.13
66.46
66.46
46.67
44.32
44.15
37.17
33.12
32.18
35.39
44.15
65.13
66.78
66.78
66.46
65.13
62.06
62.17
61.98
61.73
56.23
56.23
56.23
56.23
56.23
57.22
57.66
45.07
44.39
34.03
30.24
28.34
33.83
43.1
43.29
57.77
65.58
65.58
65.58
65.58
65.58
65.58
65.58
49.48
49.48
49.48
49.48
49.48
54.98
57.03
57.03
47.06
45.8
38.79
34.79
28.0
28.34
34.03
43.38
49.76
54.93
54.93
54.92
53.77
51.42
50.97
50.97
48.74
48.74
48.74
48.74
48.74
52.44
66.24
66.24
36.64
28.34
25.08
25.08
25.08
25.08
36.97
47.2
58.88
58.88
58.88
58.88
51.27
52.99
49.93
52.99
56.12
56.12
56.12
56.12
56.12
59.33
64.64
62.36
56.12
49.26
44.33
35.19
28.95
28.95
33.87
44.33
60.46
63.41
63.42
60.46
60.46
60.46
56.12
56.12
60.84
50.53
60.84
60.84
60.84
65.89
65.89
65.89
60.84
36.64
36.97
35.59
33.87
32.43
33.87
36.64
60.84
60.84
60.84
60.84
60.84
60.84
60.84
60.84
59.68
59.68
59.68
59.68
59.68
66.31
66.31
66.31
59.65
36.97
36.97
35.32
33.77
31.01
33.77
36.43
59.68
59.69
59.69
59.68
59.68
59.68
59.68
59.68
62.06
62.06
