Name,Pipes and Valves,Pumps,Charger,Tank Cost,Heat Exchanger,Start-Up Costs,Charging Costs,Industrial Electric Heater Costs,Annualized Capital Cost,Revenue,Profits,Fixed O&M Cost
1,-3.18941748068905,-2.5313878778196797,-2.079565624392248,-67.69249614454793,-5.978538271106403,-5.624202174697882,-66.39218063094299,-0.0,-81.58085622089176,155.5721887907062,-88.59125984052804,-90.56620960470175
3,-3.102677812894094,-1.737241730976305,-2.02337957199652,-67.94478203282026,-3.0217407850351745,-5.3425106986966435,-66.69267213729569,-0.0,-77.9363155954064,155.34609216933913,-82.7285695637533,-88.10316330169377
0,-3.085517769424343,-1.9795569687362333,-2.0120538968789927,-65.48731889757799,-3.7277197777320334,-5.697032363323582,-66.05269265261916,-0.0,-76.39806488386954,153.18228263858123,-82.58139660047965,-87.6158893392486
2,-2.9822493432351935,-1.4949832846209699,-1.9449284394877535,-65.30754841124556,-2.4611326427800497,-5.4444905939449795,-66.24320663561598,-0.0,-74.29320677607942,152.63518870294342,-78.02921025067447,-84.68349494797761
4,-2.976003656785456,-1.3690815292573855,-1.9409149377646568,-65.17077576278295,-2.1549339513924646,-5.494827906707925,-66.20534922904626,-0.0,-73.71386325576,152.4375051461043,-77.48267863889282,-84.50614339348311
