first,second
Q_TES_heater_peak,244.05481443115852
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.06673296083491395
lifetime,47.0
Q_ind,0.0
CAPEX_TES_HEN,1180.5846315948716
P_coldpump,110.8107807817118
TES_LCOE_Charge,0.06128106875584813
flowSalt_charge_peak,0.5647848154011814
TES_fom_yr,1118.3317814355498
