first,second
Q_TES_heater_peak,152.66147028936606
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.08379323759407446
lifetime,25.0
Q_ind,0.0
CAPEX_TES_HEN,1129.400631238033
P_coldpump,69.31449706279206
TES_LCOE_Charge,0.06844687607733718
flowSalt_charge_peak,0.3532848983832409
TES_fom_yr,1057.8255100064935
