first,second
Q_TES_heater_peak,305.32294057873315
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.08010810523402602
lifetime,25.0
Q_ind,0.0
CAPEX_TES_HEN,1970.0653242323272
P_coldpump,138.62899412558426
TES_LCOE_Charge,0.0692209402894922
flowSalt_charge_peak,0.7065697967664841
TES_fom_yr,2236.663562871107
