0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503
0.0,0.0,0.09,0.29,0.48,0.65,0.75,0.76,0.71,0.58,0.39,0.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.2,0.29,0.36,0.4,0.4,0.33,0.21,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16,0.29,0.39,0.5,0.69,0.78,0.69,0.5,0.24,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.54,0.74,0.86,0.91,0.92,0.86,0.73,0.54,0.28,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.47,0.68,0.81,0.87,0.88,0.81,0.67,0.48,0.22,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.35,0.58,0.7,0.75,0.75,0.62,0.47,0.31,0.15,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.32,0.51,0.67,0.82,0.86,0.81,0.69,0.5,0.23,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.08,0.04,0.02,0.0,0.0,0.0,0.01,0.02,0.05,0.08,0.11,0.11,0.09,0.07,0.06,0.06,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.07,0.05,0.03,0.01,0.0,0.0,0.01,0.03,0.07,0.15,0.24,0.31,0.36,0.36,0.32,0.28,0.24,0.21,0.18,0.15,0.13,0.11,0.1,0.08,0.05,0.03,0.01,0.01,0.0,0.0,0.0,0.03,0.1,0.25,0.41,0.49,0.5,0.48,0.46,0.43,0.37,0.33,0.31,0.3,0.31,0.32,0.33,0.25,0.12,0.09,0.05,0.01,0.0,0.0,0.0,0.0,0.01,0.05,0.13,0.17,0.15,0.11,0.14,0.22,0.33,0.4,0.44,0.46,0.47,0.5,0.52,0.47,0.38,0.31,0.22,0.1,0.03,0.01,0.0,0.0,0.0,0.0,0.02,0.08,0.14,0.2,0.28,0.33,0.34,0.33,0.31,0.28,0.26,0.26,0.26,0.2,0.12,0.1,0.08,0.04,0.02,0.01,0.01,0.03,0.06,0.12,0.17,0.22,0.22,0.19,0.14,0.09,0.07,0.07,0.06,0.06,0.06,0.07,0.07,0.05,0.01,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.08,0.2,0.25,0.24,0.23,0.2,0.13,0.09,0.07,0.05,0.06,0.06,0.06,0.46,0.44,0.42,0.41,0.41,0.43,0.48,0.54,0.56,0.56,0.57,0.59,0.61,0.56,0.57,0.57,0.56,0.56,0.63,0.62,0.58,0.53,0.49,0.47,0.53,0.51,0.51,0.5,0.5,0.51,0.56,0.61,0.61,0.61,0.61,0.62,0.63,0.63,0.64,0.65,0.64,0.64,0.67,0.66,0.62,0.59,0.57,0.57,0.45,0.43,0.43,0.42,0.42,0.42,0.47,0.5,0.5,0.5,0.51,0.51,0.52,0.52,0.53,0.53,0.52,0.53,0.56,0.55,0.52,0.5,0.49,0.48,0.5,0.49,0.48,0.47,0.47,0.48,0.52,0.56,0.57,0.56,0.57,0.57,0.59,0.59,0.6,0.61,0.6,0.6,0.63,0.62,0.58,0.56,0.55,0.54,0.5,0.48,0.48,0.47,0.47,0.48,0.52,0.56,0.56,0.56,0.56,0.56,0.57,0.56,0.57,0.58,0.57,0.58,0.61,0.6,0.58,0.57,0.56,0.55,0.54,0.52,0.51,0.5,0.49,0.5,0.55,0.59,0.59,0.58,0.59,0.58,0.58,0.57,0.57,0.57,0.57,0.58,0.62,0.62,0.61,0.58,0.57,0.56,0.52,0.51,0.51,0.5,0.49,0.5,0.55,0.59,0.6,0.59,0.6,0.61,0.62,0.62,0.63,0.63,0.63,0.63,0.66,0.64,0.61,0.59,0.57,0.57
0.0,0.02,0.13,0.3,0.42,0.57,0.64,0.66,0.61,0.51,0.35,0.17,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.15,0.23,0.32,0.4,0.44,0.41,0.29,0.18,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.27,0.41,0.52,0.54,0.6,0.56,0.49,0.36,0.19,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.15,0.3,0.42,0.53,0.59,0.55,0.49,0.39,0.29,0.17,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.38,0.55,0.69,0.75,0.78,0.71,0.56,0.35,0.17,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.17,0.31,0.42,0.53,0.57,0.57,0.57,0.49,0.37,0.2,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.22,0.32,0.4,0.42,0.45,0.47,0.43,0.34,0.2,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.37,0.33,0.43,0.48,0.51,0.51,0.51,0.51,0.51,0.49,0.41,0.35,0.37,0.34,0.39,0.49,0.53,0.52,0.52,0.51,0.48,0.42,0.41,0.39,0.35,0.28,0.33,0.45,0.55,0.63,0.68,0.72,0.69,0.62,0.55,0.51,0.41,0.34,0.3,0.28,0.28,0.29,0.31,0.33,0.3,0.32,0.36,0.42,0.47,0.47,0.54,0.63,0.66,0.69,0.72,0.74,0.77,0.78,0.71,0.64,0.61,0.57,0.55,0.54,0.59,0.65,0.72,0.74,0.75,0.73,0.68,0.59,0.5,0.4,0.45,0.53,0.6,0.67,0.73,0.78,0.8,0.76,0.66,0.57,0.49,0.51,0.59,0.57,0.52,0.52,0.54,0.57,0.6,0.62,0.65,0.66,0.62,0.57,0.71,0.78,0.81,0.83,0.84,0.84,0.8,0.74,0.63,0.55,0.57,0.62,0.68,0.65,0.62,0.62,0.66,0.68,0.68,0.63,0.61,0.61,0.58,0.51,0.57,0.64,0.64,0.64,0.64,0.65,0.66,0.66,0.56,0.45,0.42,0.41,0.38,0.39,0.42,0.44,0.45,0.47,0.51,0.51,0.54,0.57,0.58,0.54,0.58,0.63,0.62,0.6,0.59,0.58,0.57,0.56,0.5,0.43,0.43,0.42,0.37,0.33,0.35,0.41,0.44,0.42,0.39,0.35,0.34,0.77,0.71,0.68,0.66,0.63,0.62,0.63,0.61,0.62,0.65,0.68,0.69,0.68,0.69,0.7,0.71,0.71,0.72,0.77,0.85,0.79,0.77,0.74,0.72,0.68,0.65,0.63,0.61,0.6,0.61,0.62,0.62,0.63,0.65,0.66,0.68,0.67,0.68,0.68,0.69,0.7,0.7,0.72,0.79,0.86,0.83,0.79,0.76,0.77,0.73,0.7,0.68,0.66,0.67,0.69,0.69,0.71,0.74,0.76,0.77,0.77,0.78,0.79,0.8,0.83,0.84,0.87,0.94,0.91,0.91,0.9,0.87,0.89,0.85,0.8,0.76,0.72,0.71,0.72,0.71,0.72,0.76,0.79,0.8,0.8,0.81,0.82,0.82,0.82,0.8,0.82,0.92,0.97,0.97,0.95,0.93,0.86,0.79,0.75,0.72,0.69,0.69,0.7,0.68,0.69,0.73,0.75,0.76,0.75,0.76,0.77,0.76,0.77,0.78,0.85,0.93,0.86,0.84,0.82,0.79,0.71,0.67,0.65,0.63,0.61,0.62,0.63,0.62,0.63,0.65,0.66,0.67,0.66,0.67,0.67,0.68,0.7,0.71,0.74,0.81,0.86,0.83,0.8,0.76,0.67,0.63,0.6,0.58,0.57,0.58,0.6,0.61,0.63,0.65,0.67,0.67,0.66,0.67,0.68,0.68,0.71,0.73,0.76,0.82,0.7,0.68,0.65,0.64
0.0,0.02,0.23,0.52,0.72,0.85,0.91,0.91,0.86,0.75,0.57,0.32,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.28,0.54,0.74,0.87,0.93,0.94,0.89,0.77,0.59,0.35,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.29,0.55,0.74,0.87,0.93,0.93,0.87,0.76,0.58,0.34,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.27,0.53,0.72,0.84,0.89,0.9,0.84,0.72,0.55,0.31,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.27,0.52,0.71,0.84,0.91,0.91,0.86,0.74,0.56,0.32,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.28,0.53,0.72,0.85,0.9,0.91,0.86,0.74,0.57,0.33,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.26,0.52,0.71,0.84,0.91,0.91,0.86,0.75,0.57,0.33,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.01,0.0,0.0,0.0,0.0,0.02,0.07,0.13,0.18,0.23,0.25,0.23,0.17,0.12,0.09,0.07,0.04,0.04,0.05,0.04,0.06,0.09,0.1,0.09,0.09,0.07,0.03,0.01,0.02,0.11,0.19,0.24,0.26,0.27,0.27,0.31,0.25,0.16,0.1,0.06,0.05,0.05,0.07,0.09,0.11,0.13,0.15,0.17,0.14,0.15,0.1,0.05,0.04,0.06,0.12,0.19,0.27,0.31,0.36,0.38,0.29,0.19,0.1,0.06,0.04,0.04,0.05,0.07,0.1,0.12,0.13,0.14,0.11,0.08,0.05,0.03,0.04,0.16,0.26,0.31,0.33,0.31,0.29,0.26,0.18,0.14,0.11,0.11,0.13,0.17,0.2,0.2,0.17,0.15,0.13,0.11,0.06,0.04,0.02,0.02,0.03,0.1,0.17,0.24,0.29,0.33,0.34,0.34,0.26,0.17,0.11,0.09,0.11,0.15,0.21,0.23,0.22,0.2,0.18,0.18,0.1,0.05,0.01,0.0,0.0,0.09,0.17,0.24,0.26,0.24,0.21,0.2,0.17,0.11,0.05,0.03,0.02,0.02,0.03,0.04,0.06,0.08,0.11,0.12,0.12,0.12,0.08,0.06,0.07,0.12,0.18,0.22,0.25,0.25,0.23,0.24,0.22,0.19,0.16,0.15,0.12,0.1,0.09,0.1,0.11,0.11,0.51,0.49,0.48,0.47,0.47,0.5,0.56,0.6,0.6,0.61,0.62,0.61,0.61,0.59,0.57,0.56,0.55,0.55,0.56,0.6,0.6,0.58,0.56,0.54,0.5,0.47,0.45,0.43,0.43,0.46,0.52,0.55,0.56,0.57,0.57,0.56,0.55,0.57,0.56,0.57,0.56,0.57,0.58,0.62,0.6,0.58,0.55,0.52,0.49,0.46,0.45,0.43,0.43,0.46,0.54,0.58,0.6,0.61,0.61,0.59,0.57,0.58,0.56,0.55,0.54,0.55,0.57,0.61,0.61,0.58,0.55,0.52,0.56,0.53,0.52,0.51,0.51,0.53,0.6,0.63,0.64,0.65,0.65,0.65,0.66,0.65,0.65,0.65,0.63,0.64,0.64,0.67,0.66,0.63,0.61,0.58,0.5,0.48,0.46,0.46,0.46,0.49,0.54,0.57,0.58,0.58,0.58,0.58,0.59,0.59,0.59,0.59,0.57,0.58,0.58,0.61,0.59,0.56,0.54,0.52,0.45,0.43,0.42,0.42,0.41,0.44,0.48,0.51,0.51,0.52,0.52,0.51,0.52,0.52,0.51,0.52,0.5,0.51,0.51,0.54,0.53,0.51,0.49,0.47,0.49,0.47,0.46,0.46,0.45,0.48,0.53,0.56,0.56,0.57,0.57,0.57,0.57,0.57,0.56,0.56,0.55,0.55,0.56,0.59,0.59,0.56,0.54,0.52
0.0,0.05,0.17,0.3,0.46,0.58,0.64,0.65,0.61,0.51,0.41,0.26,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.22,0.39,0.55,0.66,0.69,0.67,0.55,0.45,0.35,0.22,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.16,0.31,0.45,0.54,0.58,0.6,0.57,0.47,0.35,0.21,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.36,0.51,0.62,0.66,0.66,0.62,0.54,0.41,0.25,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16,0.29,0.42,0.51,0.55,0.48,0.46,0.41,0.32,0.21,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.25,0.33,0.38,0.39,0.38,0.36,0.32,0.23,0.13,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.22,0.33,0.39,0.44,0.45,0.39,0.3,0.22,0.13,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.11,0.08,0.07,0.07,0.08,0.11,0.15,0.2,0.25,0.25,0.21,0.17,0.14,0.12,0.1,0.09,0.09,0.08,0.08,0.06,0.05,0.04,0.03,0.02,0.01,0.0,0.01,0.01,0.02,0.01,0.03,0.11,0.2,0.24,0.26,0.25,0.23,0.18,0.12,0.1,0.11,0.15,0.19,0.18,0.14,0.09,0.04,0.01,0.01,0.02,0.03,0.06,0.1,0.14,0.17,0.16,0.16,0.16,0.15,0.15,0.16,0.18,0.15,0.07,0.04,0.07,0.1,0.12,0.1,0.07,0.05,0.03,0.02,0.02,0.02,0.03,0.05,0.07,0.13,0.2,0.25,0.25,0.23,0.18,0.12,0.05,0.02,0.03,0.05,0.08,0.08,0.04,0.03,0.05,0.06,0.05,0.03,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.16,0.11,0.07,0.05,0.03,0.01,0.01,0.02,0.02,0.02,0.01,0.0,0.0,0.01,0.02,0.02,0.01,0.0,0.0,0.01,0.04,0.07,0.11,0.15,0.15,0.12,0.08,0.06,0.05,0.04,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.04,0.08,0.1,0.06,0.03,0.05,0.07,0.11,0.17,0.2,0.18,0.12,0.71,0.69,0.67,0.65,0.64,0.65,0.65,0.65,0.66,0.68,0.69,0.7,0.71,0.71,0.72,0.73,0.74,0.74,0.74,0.74,0.78,0.78,0.77,0.75,0.72,0.7,0.67,0.65,0.63,0.6,0.6,0.63,0.62,0.63,0.65,0.66,0.67,0.67,0.68,0.71,0.73,0.73,0.74,0.75,0.82,0.8,0.78,0.76,0.69,0.66,0.64,0.62,0.61,0.62,0.62,0.64,0.65,0.66,0.67,0.69,0.69,0.69,0.7,0.71,0.72,0.72,0.72,0.73,0.73,0.72,0.71,0.7,0.69,0.67,0.65,0.63,0.62,0.62,0.62,0.63,0.64,0.65,0.66,0.69,0.69,0.7,0.72,0.73,0.74,0.74,0.74,0.74,0.8,0.78,0.77,0.75,0.71,0.69,0.67,0.65,0.64,0.65,0.64,0.66,0.66,0.68,0.69,0.7,0.7,0.7,0.71,0.72,0.73,0.74,0.74,0.75,0.74,0.73,0.71,0.7,0.63,0.62,0.61,0.6,0.59,0.6,0.6,0.6,0.6,0.61,0.61,0.63,0.63,0.63,0.65,0.68,0.68,0.68,0.67,0.67,0.76,0.74,0.71,0.68,0.66,0.64,0.63,0.62,0.61,0.62,0.63,0.63,0.64,0.65,0.66,0.68,0.68,0.69,0.72,0.75,0.78,0.78,0.77,0.76,0.78,0.79,0.79,0.77
0.0,0.02,0.06,0.12,0.16,0.19,0.25,0.37,0.41,0.32,0.18,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.15,0.26,0.36,0.35,0.43,0.47,0.48,0.39,0.23,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.21,0.39,0.55,0.67,0.73,0.75,0.7,0.59,0.45,0.26,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.17,0.31,0.45,0.58,0.67,0.66,0.57,0.49,0.34,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.17,0.2,0.22,0.22,0.23,0.22,0.19,0.15,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.17,0.21,0.24,0.26,0.29,0.3,0.28,0.21,0.1,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.25,0.36,0.45,0.5,0.54,0.52,0.46,0.34,0.18,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.7,0.65,0.62,0.66,0.74,0.83,0.89,0.88,0.84,0.81,0.72,0.66,0.61,0.58,0.59,0.62,0.63,0.66,0.7,0.76,0.74,0.76,0.76,0.76,0.72,0.65,0.59,0.64,0.69,0.72,0.77,0.81,0.81,0.74,0.69,0.7,0.71,0.72,0.7,0.7,0.75,0.78,0.8,0.79,0.76,0.76,0.77,0.78,0.76,0.73,0.82,0.86,0.87,0.88,0.89,0.9,0.89,0.85,0.78,0.66,0.63,0.6,0.59,0.63,0.71,0.8,0.84,0.86,0.85,0.83,0.82,0.79,0.76,0.69,0.82,0.9,0.93,0.94,0.93,0.93,0.94,0.92,0.86,0.83,0.81,0.73,0.72,0.73,0.76,0.77,0.76,0.75,0.74,0.74,0.74,0.8,0.79,0.76,0.76,0.78,0.81,0.84,0.87,0.9,0.9,0.88,0.84,0.85,0.87,0.88,0.87,0.87,0.89,0.89,0.88,0.87,0.85,0.83,0.81,0.81,0.8,0.79,0.75,0.76,0.79,0.84,0.88,0.91,0.9,0.83,0.74,0.69,0.63,0.52,0.56,0.72,0.73,0.73,0.74,0.74,0.76,0.78,0.79,0.79,0.78,0.78,0.87,0.91,0.93,0.93,0.92,0.92,0.9,0.87,0.8,0.73,0.7,0.62,0.63,0.68,0.72,0.71,0.76,0.77,0.71,0.7,0.72,0.76,0.74,0.71,0.7,0.68,0.66,0.68,0.68,0.7,0.73,0.75,0.77,0.79,0.8,0.8,0.81,0.8,0.79,0.78,0.8,0.86,0.83,0.78,0.75,0.65,0.63,0.61,0.61,0.61,0.62,0.64,0.65,0.67,0.69,0.69,0.7,0.72,0.73,0.76,0.78,0.79,0.8,0.79,0.79,0.94,0.93,0.88,0.82,0.8,0.75,0.71,0.68,0.67,0.66,0.65,0.67,0.69,0.69,0.71,0.72,0.73,0.73,0.74,0.76,0.8,0.82,0.87,0.92,0.76,0.77,0.76,0.74,0.82,0.79,0.76,0.74,0.73,0.71,0.69,0.68,0.68,0.69,0.71,0.73,0.74,0.74,0.75,0.76,0.75,0.74,0.78,0.81,0.79,0.79,0.77,0.74,0.68,0.66,0.65,0.64,0.64,0.62,0.6,0.6,0.6,0.6,0.61,0.62,0.62,0.62,0.64,0.65,0.66,0.66,0.69,0.71,0.71,0.72,0.71,0.69,0.68,0.65,0.64,0.63,0.62,0.6,0.58,0.57,0.57,0.57,0.59,0.59,0.59,0.59,0.6,0.61,0.6,0.6,0.64,0.66,0.72,0.72,0.7,0.67,0.71,0.68,0.67,0.66,0.65,0.65,0.67,0.66,0.67,0.7,0.72,0.73,0.73,0.72,0.74,0.75,0.75,0.75,0.75,0.78,0.79,0.77,0.76,0.74
0.0,0.06,0.24,0.44,0.6,0.72,0.79,0.8,0.75,0.64,0.48,0.29,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.22,0.43,0.59,0.71,0.76,0.77,0.73,0.63,0.48,0.29,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.21,0.42,0.6,0.72,0.78,0.79,0.75,0.65,0.5,0.29,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.24,0.45,0.61,0.73,0.79,0.8,0.75,0.65,0.5,0.3,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.23,0.45,0.62,0.73,0.79,0.8,0.75,0.65,0.49,0.29,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.24,0.44,0.62,0.73,0.79,0.79,0.75,0.64,0.49,0.29,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.24,0.45,0.62,0.73,0.79,0.8,0.75,0.65,0.49,0.29,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.02,0.03,0.05,0.12,0.21,0.26,0.28,0.27,0.24,0.21,0.17,0.11,0.09,0.09,0.1,0.12,0.13,0.13,0.12,0.1,0.07,0.04,0.01,0.01,0.0,0.0,0.0,0.03,0.13,0.26,0.32,0.34,0.33,0.29,0.21,0.15,0.12,0.1,0.1,0.11,0.11,0.11,0.1,0.09,0.08,0.06,0.04,0.04,0.04,0.04,0.05,0.09,0.19,0.27,0.31,0.32,0.3,0.26,0.2,0.14,0.1,0.09,0.09,0.1,0.11,0.12,0.12,0.11,0.09,0.06,0.05,0.04,0.03,0.04,0.06,0.14,0.22,0.27,0.28,0.25,0.21,0.17,0.12,0.08,0.06,0.05,0.05,0.07,0.07,0.08,0.09,0.09,0.09,0.08,0.07,0.06,0.06,0.05,0.06,0.11,0.19,0.27,0.32,0.34,0.32,0.29,0.24,0.19,0.15,0.12,0.12,0.11,0.1,0.08,0.07,0.06,0.06,0.04,0.03,0.02,0.01,0.0,0.0,0.02,0.14,0.23,0.27,0.27,0.24,0.22,0.2,0.17,0.15,0.13,0.13,0.13,0.14,0.13,0.11,0.08,0.05,0.03,0.01,0.0,0.0,0.0,0.01,0.07,0.19,0.25,0.28,0.27,0.25,0.23,0.19,0.13,0.08,0.05,0.04,0.04,0.03,0.03,0.02,0.01,0.69,0.65,0.63,0.6,0.59,0.58,0.59,0.61,0.61,0.64,0.64,0.66,0.66,0.67,0.69,0.71,0.73,0.74,0.75,0.78,0.82,0.8,0.77,0.74,0.66,0.62,0.6,0.57,0.56,0.56,0.56,0.58,0.59,0.62,0.62,0.64,0.65,0.65,0.67,0.69,0.71,0.73,0.74,0.77,0.71,0.69,0.67,0.66,0.63,0.61,0.6,0.58,0.57,0.56,0.57,0.57,0.58,0.6,0.6,0.62,0.62,0.63,0.65,0.65,0.66,0.66,0.66,0.68,0.74,0.72,0.7,0.68,0.62,0.59,0.58,0.56,0.55,0.55,0.55,0.56,0.57,0.59,0.6,0.62,0.62,0.63,0.65,0.66,0.67,0.68,0.68,0.69,0.79,0.78,0.75,0.71,0.66,0.62,0.6,0.57,0.55,0.55,0.56,0.58,0.59,0.62,0.63,0.66,0.66,0.67,0.68,0.69,0.71,0.73,0.73,0.76,0.72,0.71,0.69,0.67,0.66,0.61,0.59,0.56,0.52,0.52,0.54,0.55,0.57,0.59,0.61,0.64,0.65,0.64,0.66,0.67,0.67,0.69,0.71,0.73,0.8,0.79,0.8,0.79,0.76,0.72,0.68,0.64,0.61,0.6,0.6,0.61,0.61,0.65,0.67,0.7,0.71,0.72,0.74,0.74,0.73,0.72,0.72,0.75,0.8,0.77,0.74,0.71
