first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.1372917593558833
lifetime,25.0
Q_ind,0.0
CAPEX_TES_HEN,3293.610350236415
P_coldpump,215.57627218973101
TES_LCOE_Charge,0.061738757938577506
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,6662.96614760754
