first,second
Q_TES_heater_peak,152.66147028936615
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.10033825341141318
lifetime,25.0
Q_ind,0.0
CAPEX_TES_HEN,1594.4385380550175
P_coldpump,69.31449706279184
TES_LCOE_Charge,0.14441772515519447
flowSalt_charge_peak,0.3532848983832411
TES_fom_yr,1682.3987823002183
