first,second
Q_TES_heater_peak,305.322940578733
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.09826221316412098
lifetime,25.0
Q_ind,0.0
CAPEX_TES_HEN,3300.1599255208343
P_coldpump,138.62899412558414
TES_LCOE_Charge,0.14448649503125172
flowSalt_charge_peak,0.7065697967664838
TES_fom_yr,4476.125286896689
