first,second
Q_TES_heater_peak,174.39360584583096
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.25178490605264026
lifetime,25.0
Q_ind,0.0
CAPEX_TES_HEN,1117.0959934633172
P_coldpump,79.18176771950392
TES_LCOE_Charge,0.059748027644389676
flowSalt_charge_peak,0.403576797754862
TES_fom_yr,1042.213403678507
