first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,567114.4727376095
subsidy,0.0
TES_LCOE_Capex,43.69289202705631
lifetime,25.0
Q_ind,99.99999999999999
CAPEX_TES_HEN,700.2369466457592
P_coldpump,215.57627218973101
TES_LCOE_Charge,137.74086724466642
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,3.714771052417691
