first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,1.4560361622333515e6
subsidy,0.0
TES_LCOE_Capex,517.5862117366859
lifetime,25.0
Q_ind,350.0
CAPEX_TES_HEN,1732.7550312430715
P_coldpump,215.57627218973101
TES_LCOE_Charge,329.0323148649662
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,4.2962721565413
