first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,1.4846897608359663e6
subsidy,0.0
TES_LCOE_Capex,69.54727628035113
lifetime,25.0
Q_ind,300.0
CAPEX_TES_HEN,10848.957235299562
P_coldpump,215.57627218973101
TES_LCOE_Charge,175.6242799244921
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,11.144313157294548
