first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,1.3414734769447953e6
subsidy,0.0
TES_LCOE_Capex,500.21523381230696
lifetime,25.0
Q_ind,300.0
CAPEX_TES_HEN,1656.345855877695
P_coldpump,215.57627218973101
TES_LCOE_Charge,306.0580182051884
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,3.77694457320132
