first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,1.379328947753056e6
subsidy,0.0
TES_LCOE_Capex,146.37806424493942
lifetime,25.0
Q_ind,249.99999999999997
CAPEX_TES_HEN,10839.549083800364
P_coldpump,215.57627218973101
TES_LCOE_Charge,437.62337511054443
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,9.286927631080092
