Value
76.0683354599776
76.0683354599776
76.0683354599776
76.0683354599776
76.0683354599773
81.6841209585862
83.4613748429515
83.4613748429515
69.5766373586564
68.6408542785748
69.5766373586564
69.5766373586564
68.4875604457285
69.5766373586564
69.5766373586564
69.5766373586564
80.4797705385088
90.7679503570317
92.0639297765409
92.0596837561242
90.7679503570317
88.0537033515984
84.5844087290924
84.5844087290926
71.1483459034736
71.1483459034734
71.1483459034734
71.1483459034734
70.9140520921425
75.7090306350972
78.3699398927484
78.2975089761565
64.02190153734
64.02190153734
64.0219015373403
64.0219015373403
64.0219015373403
64.0219015373403
64.02190153734
68.5472126840894
78.4947550372759
78.494755037276
78.4947550372759
78.494755037276
80.9032616691681
75.8747151108105
78.494755037276
74.301965944948
73.387237309845
73.387237309845
73.3872373098449
73.387237309845
73.387237309845
73.387237309845
73.3872373098452
73.4701797689896
68.1953449009455
68.3217507162721
68.3232480239291
68.3232480239291
68.323248023929
68.3232480239294
68.3232480239292
68.3217507162721
73.3872373098443
75.9147200265881
74.9436693355446
73.3872373098443
73.3872373098446
73.3872373098443
73.387237309845
73.4701797689896
60.8401602866738
61.4920669697086
60.8401602866738
60.8401602866739
60.8401602866738
60.8401602866738
65.8907336518596
65.8907336518595
63.7564305352427
54.7561442580064
56.6670709041943
56.6733592183296
56.583986955696
56.5830266699575
56.5834837288041
56.6494519841038
60.8401602866736
60.8401602866737
60.8401602866738
60.8401602866738
60.8401602866737
60.8401602866737
60.8401602866741
60.8401602866738
59.6820205158111
59.682020515811
59.682020515811
59.6820205158112
59.682020515811
66.3133561286788
66.3133561286788
66.3133561286788
59.6820205158109
56.2353179646573
54.3024863380567
54.3356113012444
54.3076910925989
54.3069545387546
54.3069213649786
54.5954756998108
59.682020515811
59.6901749462092
59.6904141528085
59.6904407004613
59.6904407004615
59.6836529800401
59.682020515811
59.682020515811
62.5317096079061
62.5317096079064
62.5317096079064
62.5317096079064
62.5317096079064
65.1344744816454
67.7151824569315
67.7151824569314
69.4796773421182
69.4482339446223
69.4482339446223
69.4796773421182
68.5481657796986
66.5551981070764
68.5481657796982
69.4796773421182
69.4796773421182
69.4796773421182
69.4796773421182
69.4796773421182
69.4796773421182
69.4796773421182
68.2987189183032
62.5317096079064
71.8798181183853
75.6929489525174
76.0408870592674
76.0408870592673
75.5956747482064
75.2592670781307
76.0408870592673
76.0408870592673
70.2955514871857
70.4155791401366
72.2841374321053
72.2841374321053
72.3070918188358
72.2989123874269
72.2964410577887
72.2663983264756
76.0408870592674
76.040887059267
76.0408870592674
76.0408870592674
76.040887059267
76.0408870592669
76.0408870592669
76.0408870592669
67.056754570136
67.0567545701361
67.0567545701361
67.0567545701361
67.0567545701358
72.7998466901781
72.799846690178
72.7980606334841
72.9325810672873
67.0567545701361
67.0567545701361
67.1051129198571
67.105112919857
67.1265494308804
67.1051570093356
67.0567545701361
70.6122214690159
75.8025461323856
75.8025461323856
75.8025461323859
75.7200355126455
75.7200355126454
75.9517089829571
72.4792573727489
66.4169686220194
64.9624452455978
64.9624452455974
64.9624452455974
66.4169686220194
72.1853523139148
73.7734459349346
73.7966318022438
73.7734459349346
64.9668170825233
64.9624452455974
65.9582153093109
65.9115301070153
65.9115301070153
65.9115301070153
66.3014845852756
73.7966318022438
73.7966318022439
73.7966318022438
73.7966318022439
73.7966318022439
73.7966318022438
73.7966318022438
73.7966318022439
99.3059146875057
68.3254360156293
68.3254360156293
74.4794360156293
74.4794360156293
72.8366602885905
74.5846764767908
73.0505563112874
74.4794360156293
68.3254360156293
74.4794360156293
73.282983574477
73.2796457072689
73.2796457072694
73.2829835744772
75.8529016447455
99.3059146875056
99.3059146875057
99.3059146875056
99.3059146875056
99.3059146875057
99.3059146875057
99.3059146875057
99.3059146875057
100.801171903617
99.7075011418604
99.7075011418602
99.4757192725212
94.9873424038612
94.7439239463783
98.2898205600187
70.17590153734
91.8559890173225
92.0109706406264
76.7203429344888
76.7203429344888
76.7203429344888
76.7203429344889
76.7203429344886
76.7203429344888
99.7075011418602
99.7075011418602
99.7075011418601
99.7075011418603
99.7075011418602
99.7075011418602
99.7075011418603
99.7075011418601
88.6683533563316
88.6683533563316
88.6683533563316
88.571079152021
88.2761890093988
88.6683533563316
88.6683533563317
88.6683533563316
69.4938956957052
69.4839994264709
69.4839994264709
69.483999426471
69.4839994264709
69.4839994264708
69.483999426471
69.4839994264709
88.1063851209818
88.6683533563317
88.6683533563317
88.6683533563317
88.6683533563317
88.6683533563317
88.6683533563317
88.6078463820791
65.7191477207693
65.3979044667193
65.7173123321729
65.3979044667192
64.9302706830097
60.7423698463128
65.3979044667191
65.3979044667192
65.3979044667191
65.397904466719
66.9102078056599
60.7562078056599
62.2892724580189
61.6537928712463
62.2219890179343
67.5068975618443
66.2472173507282
66.7204269598559
67.5068975618443
67.5068975618443
66.7207687302805
66.678826703159
65.4648421479557
63.8923707044725
58.841851152249
58.8418511522491
59.8791508221067
59.5555669258978
59.8791508221065
63.6703901691656
63.6703901691656
63.6703901691654
59.2552531819092
59.5555669258977
59.5555669258978
59.5555669258978
59.5555669258978
59.5555669258977
59.5555669258977
59.5555669258978
59.5555669258977
66.1728521398864
66.1728521398864
66.1728521398864
66.1728521398864
65.6027611774076
59.5555669258977
59.2806662024837
67.5010961599458
67.5010961599457
67.5010961599457
67.5010961599457
69.129156840254
67.6827221568151
73.4548495924835
67.5010961599458
67.5010961599457
67.5010961599458
67.5010961599458
68.130163328167
67.6929544245348
68.1301633281673
68.130163328167
67.7286940565482
67.6628765138723
73.937018638607
73.9370186386067
73.9370186386069
72.4741812577058
67.6628765138723
67.5010961599458
63.6222945200019
70.5732354415314
70.5732354415314
68.5386528027976
68.5386528027976
68.5386528027975
78.4147060461459
71.9456548342365
71.9456548342365
71.9456548342365
71.9456548342367
71.9456548342365
72.8274758884325
72.7398211081823
74.176243953149
72.7398211081816
70.17590153734
71.7573349308661
78.414706046146
78.414706046146
78.4147060461461
78.4147060461461
78.4147060461461
78.4147060461461
74.6160027887514
67.0567545701357
64.0187585666932
62.9862064127482
62.9862064127483
62.9862064127483
64.0187585666933
69.6624843169432
69.6624843169432
65.6200610697777
65.2561569418747
65.3579419371545
62.6962358852489
62.6962358852486
64.0524361587987
64.0522979986054
63.1027610517695
65.2561569418746
67.1834041140492
69.6624843169432
69.6624843169432
67.130943686448
65.5111332545338
66.1750645077707
63.5154550374347
66.9605515674025
66.9605515674025
66.9605515674025
66.9605515674025
66.9605515674025
66.9605515674025
65.4485057212
66.9605515674025
66.9605515674025
65.4225515674021
67.3022720075846
66.9605515674025
67.3048611872021
66.9605515674025
67.3022720075846
67.3022720075847
65.4225515674021
71.8021547227748
71.8021547227748
74.664676735267
73.7429555257368
66.9863416944674
65.4225515674022
66.9832646911902
71.1702709025197
71.176203440579
65.9715482142543
65.9715482142543
70.5410411186741
73.3017202380603
73.6845992773289
76.2431798184258
72.2882623733376
70.8114292673445
65.9715482142543
65.9715482142541
65.9715482142542
65.9715482142542
65.9715482142543
65.9715482142542
73.3017202380603
83.553110442819
83.1633579850841
83.1633579850841
84.2386424415622
83.5531104428193
83.518191261253
83.518191261253
83.1515222154694
83.1515222154695
87.2508693946089
83.1515222154694
83.1515222154694
83.1515222154694
83.1515222154694
83.1515222154694
84.0252198181413
84.0252198181413
74.8363699939225
75.5173482347431
76.4322107022341
75.5911685876866
75.5818699908586
75.5159942529144
82.8131795282394
83.1515222154694
83.1515222154694
83.1515222154694
83.1515222154694
83.1515222154694
83.1515222154694
81.8265139503134
71.7548154984455
64.182418496318
64.182418496318
74.8632293483723
71.7548154984455
71.7548154984455
70.5646875761921
70.5771465736036
71.2299993577095
66.2649488219016
64.1801035148266
64.1801035148265
64.1877199221927
64.2260783593644
64.2545057146654
64.4539040209475
70.5646875761921
70.5646875761921
70.5646875761921
70.7700093593118
70.7639328784112
70.5646875761921
70.3114029110238
70.5646875761921
57.1609266043702
61.2737759526457
61.4201860102037
62.8443185892162
62.8443185892162
61.2737759526458
62.8443185892163
62.8443185892163
61.2737759526457
61.4142667152086
61.4201860102038
61.4142667152086
61.2737759526457
61.7596719086074
61.2737759526457
61.2737759526457
60.8340512597388
61.2737759526457
62.8443185892166
62.3507693501294
61.4201860102037
61.4457101127047
61.4457101127046
60.8340512597386
64.8214964429598
65.1725685382062
65.1725685382062
65.1725685382062
64.8214964429598
72.0238849366219
72.023884936622
72.0238849366219
