first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,893571.8183637474
subsidy,0.0
TES_LCOE_Capex,275.98122571870095
lifetime,25.0
Q_ind,150.0
CAPEX_TES_HEN,10923.194938346987
P_coldpump,215.57627218973101
TES_LCOE_Charge,1233.3747762518976
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,2.4387200068296635
