first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,952441.2601295286
subsidy,0.0
TES_LCOE_Capex,153.38543591084178
lifetime,25.0
Q_ind,150.0
CAPEX_TES_HEN,10819.984663724028
P_coldpump,215.57627218973101
TES_LCOE_Charge,222.0574069533567
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,5.572156578646273
