first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,76399.99999999843
subsidy,0.0
TES_LCOE_Capex,0.08530513688547764
lifetime,25.0
Q_ind,49.99999999999999
CAPEX_TES_HEN,4611.536993932307
P_coldpump,215.57627218973101
TES_LCOE_Charge,0.07273149473307851
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,6740.547364988675
