first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,1.510396294392066e6
subsidy,0.0
TES_LCOE_Capex,142.34323921217887
lifetime,25.0
Q_ind,350.0
CAPEX_TES_HEN,10848.957235299562
P_coldpump,215.57627218973101
TES_LCOE_Charge,669.0712279489659
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,4.420577552393634
