first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,669788.4658854292
subsidy,0.0
TES_LCOE_Capex,172.16108793577845
lifetime,25.0
Q_ind,99.99999999999999
CAPEX_TES_HEN,10801.880972943381
P_coldpump,215.57627218973101
TES_LCOE_Charge,189.01640969543703
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,3.7147710524316238
