first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,953100.9335698469
subsidy,0.0
TES_LCOE_Capex,149.49522816202673
lifetime,25.0
Q_ind,150.0
CAPEX_TES_HEN,10838.01334365461
P_coldpump,215.57627218973101
TES_LCOE_Charge,216.49060074316452
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,6946.407233364936
