first,second
Q_TES_heater_peak,474.7952025414198
q_turbind_dispatch,1.3093528546886295e6
subsidy,0.0
TES_LCOE_Capex,3.3811558781601407
lifetime,25.0
Q_ind,300.0
CAPEX_TES_HEN,2827.6265647723976
P_coldpump,215.57627218973101
TES_LCOE_Charge,3.7643530592308707
flowSalt_charge_peak,1.0987577583574466
TES_fom_yr,6946.407233364936
