Name,Heat Exchanger,Tank Cost,Hot Pump,Cold Pump,Pipes and Valves,Charger,Industrial Heater,Upgrade Cost,TES Fixed O&M
ombayU5  0 2hrs GUJARAT,-4.613878756039653,-95.94474806401973,-0.9725097299462889,-0.3030110544987504,-2.3309307692307693,-0.862125,-0.0,-0.0,-0.0
ombayU5  10 2hrs GUJARAT,-4.613878756039616,-100.0059933115749,-0.9725097299462886,-0.3030110544987504,-2.330930769230769,-0.862125,-0.09074999999999998,-0.0,-0.0
ombayU5  60 2hrs GUJARAT,-4.613878756039648,-100.1677557479877,-0.9725097299462889,-0.3030110544987504,-2.3309307692307693,-0.862125,-0.5445,-0.0,-0.0
ombayU5  40 2hrs GUJARAT,-4.613878756039616,-100.1680640459721,-0.9725097299462887,-0.3030110544987504,-2.330930769230769,-0.862125,-0.36299999999999993,-0.0,-0.0
ombayU5  49 2hrs GUJARAT,-4.613878756039616,-100.16806404597212,-0.9725097299462887,-0.3030110544987504,-2.330930769230769,-0.862125,-0.45374999999999993,-0.0,-0.0
ombayU5  20 2hrs GUJARAT,-4.6138787560396235,-100.16807225465779,-0.9725097299462889,-0.3030110544987504,-2.3309307692307693,-0.862125,-0.18149999999999997,-0.0,-0.0
ombayU5  30 2hrs GUJARAT,-4.613878755871062,-100.1680722555949,-0.9725097299299912,-0.3030110544987504,-2.330930769184316,-0.862125,-0.27225,-0.0,-0.0
ombayU5  70 2hrs GUJARAT,-4.613878756039561,-101.82189621575309,-0.9725097299462887,-0.3030110544987504,-2.330930769230769,-0.862125,-0.63525,-0.0,-0.0
