,x,capex_savings,opex_savings,tank_capacitys,durations,Q_inds,hours
55,0.39999999999999997,1.3355746692165822,0.0,3658.5365853658477,2.1428571428571392,487.80487804878044,3.0
56,0.39999999999999997,1.6097560975609755,0.0,3658.5365853658477,2.1428571428571392,487.80487804878044,3.0
57,0.0,-1.5668241683866857,0.0,3658.5365853658477,2.999999999999995,0.0,3.0
58,0.0,-1.5668241683866857,0.0,6295.322462672732,5.16216441939164,0.0,3.0
59,0.0,-1.5668241683866857,0.0,4268.438247735288,3.5001193631429364,0.0,3.0
60,0.3,-0.359507095215954,0.0,4878.048780487803,3.0769230769230753,365.8536585365854,4.0
61,0.3,-0.359507095215954,0.0,4878.048780487803,3.0769230769230753,365.8536585365854,4.0
62,0.3,-0.359507095215954,0.0,4878.048780487803,3.0769230769230753,365.8536585365854,4.0
63,0.0,-1.5668241683866857,0.0,6295.322462672731,5.162164419391639,0.0,4.0
64,0.19999999999999998,-0.761946119606198,0.0,4878.048780487803,3.3333333333333317,243.90243902439022,4.0
65,0.39999999999999997,0.042931929174289736,0.0,4878.048780487803,2.8571428571428563,487.80487804878044,4.0
66,0.39999999999999997,1.6097560975609755,0.0,4878.048780487803,2.8571428571428563,487.80487804878044,4.0
67,0.19999999999999998,-0.761946119606198,0.0,4878.048780487803,3.3333333333333317,243.90243902439022,4.0
68,0.09999999999999999,-1.1643851439964414,0.0,4878.048780487803,3.636363636363635,121.95121951219511,4.0
69,0.09999999999999999,-1.1643851439964419,0.0,6095.6892594756655,4.544059266154587,121.95121951219511,4.0
70,0.19999999999999998,-0.761946119606198,0.0,6095.689259475666,4.165387660641705,243.90243902439022,4.0
71,0.09999999999999999,-1.1643851439964419,0.0,4878.048780487803,3.636363636363635,121.95121951219511,4.0
72,0.39999999999999997,0.45980599574667985,0.0,4878.048780487803,2.8571428571428563,487.80487804878044,4.0
73,0.0,-1.5668241683866857,0.0,4878.048780487803,3.9999999999999987,0.0,4.0
74,0.0,-1.5668241683866857,0.0,4878.048780487803,3.9999999999999987,0.0,4.0
75,0.0,-1.5668241683866857,0.0,6295.32246267273,5.1621644193916385,0.0,5.0
76,0.0,-1.5668241683866857,0.0,6097.560975609751,4.999999999999996,0.0,5.0
77,0.0,-1.5668241683866857,0.0,6097.560975609751,4.999999999999996,0.0,5.0
78,0.09999999999999999,-1.1643851439964419,0.0,6097.560975609751,4.545454545454541,121.95121951219511,5.0
79,0.19999999999999998,-0.761946119606198,0.0,6097.560975609751,4.166666666666663,243.90243902439022,5.0
80,0.19999999999999998,-0.761946119606198,0.0,6097.560975609751,4.166666666666663,243.90243902439022,5.0
81,0.09999999999999999,-1.1643851439964419,0.0,6097.560975609751,4.545454545454541,121.95121951219511,5.0
82,0.09999999999999999,-1.1643851439964419,0.0,6097.560975609751,4.545454545454541,121.95121951219511,5.0
83,0.19999999999999998,-0.761946119606198,0.0,6097.560975609751,4.166666666666663,243.90243902439022,5.0
84,0.39999999999999997,0.042931929174289736,0.0,6097.560975609751,3.5714285714285685,487.80487804878044,5.0
85,0.39999999999999997,0.042931929174289736,0.0,6097.560975609751,3.5714285714285685,487.80487804878044,5.0
86,0.39999999999999997,0.39535415804017204,0.0,6097.560975609751,3.5714285714285685,487.80487804878044,5.0
87,0.3,-0.359507095215954,0.0,6097.560975609751,3.8461538461538427,365.8536585365854,5.0
88,0.3,-0.359507095215954,0.0,6097.560975609751,3.8461538461538427,365.8536585365854,5.0
89,0.3,-0.359507095215954,0.0,6097.560975609751,3.8461538461538427,365.8536585365854,5.0
90,0.0,-1.5668241683866857,0.0,7317.073170731703,5.9999999999999964,0.0,6.0
91,0.0,-1.5668241683866857,0.0,7317.073170731703,5.9999999999999964,0.0,6.0
92,0.0,-1.5668241683866828,0.0,7317.073170731703,5.9999999999999964,0.0,6.0
93,0.09999999999999999,-1.1643851439964419,0.0,7317.073170731703,5.454545454545451,121.95121951219511,6.0
94,0.09999999999999999,-1.1643851439964419,0.0,7317.073170731703,5.454545454545451,121.95121951219511,6.0
95,0.09999999999999999,-1.1643851439964419,0.0,7317.073170731703,5.454545454545451,121.95121951219511,6.0
96,0.19999999999999998,-0.761946119606198,0.0,7317.073170731703,4.9999999999999964,243.90243902439022,6.0
97,0.39999999999999997,0.042931929174289736,0.0,7317.073170731703,4.285714285714283,487.80487804878044,6.0
98,0.19999999999999998,-0.761946119606198,0.0,7317.073170731703,4.9999999999999964,243.90243902439022,6.0
99,0.19999999999999998,-0.761946119606198,0.0,7317.073170731703,4.9999999999999964,243.90243902439022,6.0
100,0.39999999999999997,0.042931929174289736,0.0,7317.073170731703,4.285714285714283,487.80487804878044,6.0
101,0.39999999999999997,0.042931929174289736,0.0,7317.073170731703,4.285714285714283,487.80487804878044,6.0
102,0.3,-0.359507095215954,0.0,7317.073170731703,4.615384615384612,365.8536585365854,6.0
103,0.3,-0.359507095215954,0.0,7317.073170731703,4.615384615384612,365.8536585365854,6.0
104,0.3,-0.359507095215954,0.0,7317.073170731703,4.615384615384612,365.8536585365854,6.0
105,0.0,-1.5668241683866857,0.0,8536.585365853658,7.0,0.0,7.0
106,0.0,-1.5668241683866857,0.0,8536.585365853658,7.0,0.0,7.0
107,0.0,-1.5668241683866857,0.0,8536.585365853658,7.0,0.0,7.0
108,0.39999999999999997,0.042931929174289736,0.0,8536.585365853658,5.0,487.80487804878044,7.0
109,0.19999999999999998,-0.761946119606198,0.0,8536.585365853658,5.833333333333333,243.90243902439022,7.0
110,0.19999999999999998,-0.761946119606198,0.0,8536.585365853658,5.833333333333333,243.90243902439022,7.0
111,0.39999999999999997,0.042931929174289736,0.0,8536.585365853658,5.0,487.80487804878044,7.0
112,0.19999999999999998,-0.761946119606198,0.0,8536.585365853658,5.833333333333333,243.90243902439022,7.0
113,0.39999999999999997,0.042931929174289736,0.0,8536.585365853658,5.0,487.80487804878044,7.0
114,0.09999999999999999,-1.1643851439964419,0.0,8536.585365853658,6.363636363636363,121.95121951219511,7.0
115,0.09999999999999999,-1.1643851439964419,0.0,8536.585365853658,6.363636363636363,121.95121951219511,7.0
116,0.09999999999999999,-1.1643851439964419,0.0,8536.585365853658,6.363636363636363,121.95121951219511,7.0
117,0.3,-0.359507095215954,0.0,8536.585365853658,5.384615384615384,365.8536585365854,7.0
118,0.3,-0.359507095215954,0.0,8536.585365853658,5.384615384615384,365.8536585365854,7.0
119,0.3,-0.359507095215954,0.0,8536.585365853658,5.384615384615384,365.8536585365854,7.0
120,0.3,-0.359507095215954,0.0,9756.09756097561,6.153846153846153,365.8536585365854,8.0
121,0.3,-0.359507095215954,0.0,9756.09756097561,6.153846153846153,365.8536585365854,8.0
122,0.0,-1.5668241683866857,0.0,9756.09756097561,8.0,0.0,8.0
123,0.19999999999999998,-0.761946119606198,0.0,9756.09756097561,6.666666666666666,243.90243902439022,8.0
124,0.39999999999999997,0.042931929174289736,0.0,9756.09756097561,5.714285714285714,487.80487804878044,8.0
125,0.19999999999999998,-0.761946119606198,0.0,9756.09756097561,6.666666666666666,243.90243902439022,8.0
126,0.19999999999999998,-0.761946119606198,0.0,9756.09756097561,6.666666666666666,243.90243902439022,8.0
127,0.39999999999999997,0.042931929174289736,0.0,9756.09756097561,5.714285714285714,487.80487804878044,8.0
128,0.39999999999999997,0.042931929174289736,0.0,9756.09756097561,5.714285714285714,487.80487804878044,8.0
129,0.09999999999999999,-1.1643851439964419,0.0,9756.09756097561,7.2727272727272725,121.95121951219511,8.0
130,0.09999999999999999,-1.1643851439964419,0.0,9756.09756097561,7.2727272727272725,121.95121951219511,8.0
131,0.09999999999999999,-1.1643851439964419,0.0,9756.09756097561,7.2727272727272725,121.95121951219511,8.0
132,0.0,-1.5668241683866857,0.0,9756.09756097561,8.0,0.0,8.0
133,0.0,-1.5668241683866857,0.0,9756.09756097561,8.0,0.0,8.0
134,0.3,-0.359507095215954,0.0,9756.09756097561,6.153846153846153,365.8536585365854,8.0
135,0.0,-1.5668241683866857,0.0,10975.609756097561,9.0,0.0,9.0
136,0.0,-1.5668241683866857,0.0,10975.609756097561,9.0,0.0,9.0
137,0.0,-1.5668241683866857,0.0,10975.609756097561,9.0,0.0,9.0
138,0.39999999999999997,0.042931929174289736,0.0,10975.609756097561,6.428571428571429,487.80487804878044,9.0
139,0.19999999999999998,-0.761946119606198,0.0,10975.609756097561,7.5,243.90243902439022,9.0
140,0.39999999999999997,0.042931929174289736,0.0,10975.609756097561,6.428571428571429,487.80487804878044,9.0
141,0.39999999999999997,0.042931929174289736,0.0,10975.609756097561,6.428571428571429,487.80487804878044,9.0
142,0.09999999999999999,-1.1643851439964419,0.0,10975.609756097561,8.181818181818182,121.95121951219511,9.0
143,0.09999999999999999,-1.1643851439964419,0.0,10975.609756097561,8.181818181818182,121.95121951219511,9.0
144,0.19999999999999998,-0.761946119606198,0.0,10975.609756097561,7.5,243.90243902439022,9.0
145,0.09999999999999999,-1.1643851439964419,0.0,10975.609756097561,8.181818181818182,121.95121951219511,9.0
146,0.19999999999999998,-0.761946119606198,0.0,10975.609756097561,7.5,243.90243902439022,9.0
147,0.3,-0.359507095215954,0.0,10975.609756097561,6.9230769230769225,365.8536585365854,9.0
148,0.3,-0.359507095215954,0.0,10975.609756097561,6.9230769230769225,365.8536585365854,9.0
149,0.3,-0.359507095215954,0.0,10975.609756097561,6.9230769230769225,365.8536585365854,9.0
150,0.3,-0.359507095215954,0.0,12195.121951219506,7.692307692307688,365.8536585365854,10.0
151,0.09999999999999999,-1.1643851439964419,0.0,12195.121951219506,9.090909090909086,121.95121951219511,10.0
152,0.3,-0.359507095215954,0.0,12195.121951219506,7.692307692307688,365.8536585365854,10.0
153,0.3,-0.359507095215954,0.0,12195.121951219506,7.692307692307688,365.8536585365854,10.0
154,0.39999999999999997,0.042931929174289736,0.0,12195.121951219506,7.14285714285714,487.80487804878044,10.0
155,0.0,-1.5668241683866857,0.0,12195.121951219506,9.999999999999995,0.0,10.0
156,0.0,-1.5668241683866857,0.0,12195.121951219506,9.999999999999995,0.0,10.0
157,0.0,-1.5668241683866857,0.0,12195.121951219506,9.999999999999995,0.0,10.0
158,0.19999999999999998,-0.761946119606198,0.0,12195.121951219506,8.333333333333329,243.90243902439022,10.0
159,0.19999999999999998,-0.761946119606198,0.0,12195.121951219506,8.333333333333329,243.90243902439022,10.0
160,0.19999999999999998,-0.761946119606198,0.0,12195.121951219506,8.333333333333329,243.90243902439022,10.0
161,0.39999999999999997,0.042931929174289736,0.0,12195.121951219506,7.14285714285714,487.80487804878044,10.0
162,0.39999999999999997,0.042931929174289736,0.0,12195.121951219506,7.14285714285714,487.80487804878044,10.0
163,0.09999999999999999,-1.1643851439964419,0.0,12195.121951219506,9.090909090909086,121.95121951219511,10.0
164,0.09999999999999999,-1.1643851439964419,0.0,12195.121951219506,9.090909090909086,121.95121951219511,10.0
