first,second
Q_TES_heater_peak,413.9825791257062
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.08693147148804341
lifetime,25.0
Q_ind,0.0
CAPEX_TES_HEN,680.2396936281546
P_coldpump,138.84338807600605
TES_LCOE_Charge,0.05811946396280862
flowSalt_charge_peak,0.7076625284200105
TES_fom_yr,958.7697727220492
