first,second
Q_TES_heater_peak,474.79371375219984
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.10552470198058503
lifetime,25.0
Q_ind,0.0
CAPEX_TES_HEN,4439.527423720521
P_coldpump,217.14341873702006
TES_LCOE_Charge,0.07535920122499518
flowSalt_charge_peak,1.1067452535016313
TES_fom_yr,5746.421786536984
