first,second
Q_TES_heater_peak,474.8805492772202
q_turbind_dispatch,0.0
subsidy,0.0
TES_LCOE_Capex,0.07722426896056228
lifetime,25.0
Q_ind,0.0
CAPEX_TES_HEN,2323.2192745681646
P_coldpump,125.7376029260332
TES_LCOE_Charge,0.06631584137502622
flowSalt_charge_peak,0.6408644389706075
TES_fom_yr,6946.407233364936
